date_time,price,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,has_tweets,num_tweets,case_ratio,compound_score,pos,neu,neg,sentiment_class,pred_classes,pred_classes_int,total_favorite_count,total_retweet_count
2016-12-29 15:30:00,96.27,96.8648979591837,96.27700680272108,96.57385550278649,96.7304943045523,0.15663880176580847,1.0020514697339316,98.28110974218893,94.2729038632532,96.26398801919883,89.27,1,1.0,0.04167,0.0,0.0,1.0,0.0,2,neg,0,45609.0,11330.0
2016-12-30 09:30:00,96.38,96.85020408163264,96.29353741496595,96.57121828594622,96.72199685818464,0.15077857223843694,0.9806551179857776,98.2548476509375,94.3322271789944,96.34132933973295,89.38,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2016-12-30 10:30:00,96.21,96.83163265306122,96.30789115646256,96.56631737042562,96.70959278114915,0.14327541072354674,0.9597244594292506,98.22734007532104,94.38844223760404,96.25377644657765,89.21,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2016-12-30 11:30:00,96.34,96.81428571428572,96.32265306122446,96.56325483669822,96.70064494864735,0.13739011194910233,0.9382715598594876,98.19919618094343,94.44610994150548,96.31125881552587,89.34,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2016-12-30 12:30:00,96.25,96.79469387755104,96.33653061224487,96.559026868157,96.68974226506548,0.1307153969084709,0.9123972692738972,98.16132515079265,94.51173607369707,96.27041960517529,89.25,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2016-12-30 13:30:00,96.25,96.77612244897959,96.35210884353741,96.55486664725694,96.67911041628427,0.12424376902731638,0.8823781603614658,98.11686516426032,94.58735252281444,96.25680653505844,89.25,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2016-12-30 14:30:00,95.98,96.75204081632654,96.36605442176868,96.54714716047609,96.66221865231621,0.11507149184011213,0.8529314543244371,98.07191733041756,94.6601915131198,96.0722688450195,88.98,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2016-12-30 15:30:00,96.06,96.73142857142858,96.38122448979587,96.54062190691208,96.64767716330452,0.10705525639244227,0.8236715580619332,98.02856760591976,94.733881373672,96.06408961500651,89.06,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2017-01-02 09:30:00,96.06,96.71448979591841,96.39544217687073,96.53419989385273,96.63349555244105,0.09929565858828936,0.8027362763018144,98.00091472947436,94.78996962426709,96.06136320500215,89.06,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2017-01-02 10:30:00,96.06,96.69673469387756,96.40925170068024,96.52787906903289,96.6196644964208,0.09178542738791863,0.7844018413513342,97.97805538338291,94.84044801797756,96.0604544016674,89.06,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2017-01-02 11:30:00,96.06,96.68244897959187,96.42292517006798,96.52165743232493,96.6061749333257,0.08451750100078925,0.7652605404426196,97.95344625095322,94.89240408918276,96.06015146722248,89.06,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2017-01-02 12:30:00,96.06,96.66734693877554,96.43789115646256,96.51553303409277,96.59301805436006,0.07748502026730364,0.7433685448164031,97.92462824609535,94.95115406682972,96.06005048907416,89.06,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2017-01-02 13:30:00,96.06,96.6522448979592,96.4538095238095,96.50950397360813,96.58018529589084,0.0706813222827094,0.7206034748280615,97.89501647346559,95.01260257415336,96.0600168296914,89.06,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2017-01-02 14:30:00,96.06,96.63448979591841,96.469387755102,96.5035683975262,96.56766833177916,0.06409993425297955,0.6935500227967178,97.85648780069543,95.08228770950858,96.06000560989712,89.06,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2017-01-02 15:30:00,96.06,96.61959183673473,96.48442176870743,96.4977244984177,96.55545906599043,0.05773456757275141,0.6678956999274327,97.82021316856228,95.14863036885257,96.06000186996573,89.06,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2017-01-03 09:30:00,96.88,96.62020408163269,96.50204081632648,96.50274959418805,96.56326011599606,0.060510521807984226,0.6427155102630059,97.78747183685249,95.21660979580048,96.60666728998858,89.88,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2017-01-03 10:30:00,97.1,96.62387755102046,96.51999999999994,96.51058322113776,96.57615528331287,0.06557206217510725,0.6121424811808486,97.74428496236165,95.29571503763823,96.93555576332953,90.1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2017-01-03 11:30:00,96.62,96.61775510204086,96.53476190476185,96.51201521616709,96.57720813018335,0.06519291401626504,0.5844398016980865,97.70364150815806,95.36588230136569,96.7251852544432,89.62,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2017-01-03 12:30:00,96.47,96.60877551020414,96.54918367346932,96.51146652528308,96.57463497689692,0.06316845161383355,0.559470546035127,97.66812476553959,95.43024258139909,96.55506175148106,89.47,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2017-01-03 13:30:00,96.49,96.60040816326536,96.56374149659857,96.51118678264345,96.5726045710716,0.06141778842814461,0.5329629553910665,97.6296674073807,95.49781558581644,96.5116872504937,89.49,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2017-01-03 14:30:00,96.46,96.59102040816332,96.57904761904757,96.5105211378273,96.56990441454172,0.05938327671442777,0.5070777370869203,97.59320309322139,95.56489214487371,96.47722908349786,89.46,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2017-01-03 15:30:00,96.57,96.58387755102045,96.59435374149652,96.51129301292283,96.56990670556496,0.05861369264211193,0.4788834381969236,97.55212061789038,95.63658686510269,96.53907636116597,89.57,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2017-01-04 09:30:00,97.2,96.58959183673474,96.6131292517006,96.52021230104404,96.58500236011506,0.06479005907097246,0.4515403066281381,97.51620986495688,95.7100486384443,96.97969212038866,90.2,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
2017-01-04 10:30:00,97.22,96.59571428571434,96.63326530612238,96.52925680666706,96.6002089975593,0.07095219089224257,0.4316326887600588,97.4965306836425,95.76999992860226,97.13989737346287,90.22,0,0.0,0.0,0.0,0.0,0.0,0.0,1,neg,0,0.0,0.0
